work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2025,Mid Level,Full-Time,Algorithm Developer,132000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Algorithm Developer,96000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Analyst,212160,United States,On-site,United States,M
2025,Senior Level,Full-Time,Analyst,141440,United States,On-site,United States,M
2025,Senior Level,Full-Time,Manager,163200,Canada,On-site,Canada,M
2025,Senior Level,Full-Time,Manager,108800,Canada,On-site,Canada,M
2025,Senior Level,Full-Time,Prompt Engineer,255000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Prompt Engineer,204000,United States,On-site,United States,M
2025,Senior Level,Full-Time,AI Engineer,225792,United States,On-site,United States,M
2025,Senior Level,Full-Time,AI Engineer,161280,United States,On-site,United States,M
2025,Senior Level,Full-Time,AI Engineer,185500,United States,On-site,United States,M
2025,Senior Level,Full-Time,AI Engineer,134500,United States,On-site,United States,M
2025,Mid Level,Full-Time,AI Engineer,245700,United States,On-site,United States,M
2025,Mid Level,Full-Time,AI Engineer,119700,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Scientist,226000,United States,Remote,United States,M
2025,Senior Level,Full-Time,Data Scientist,153700,United States,Remote,United States,M
2025,Senior Level,Full-Time,Data Scientist,240000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Scientist,208000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Scientist,177000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Data Scientist,158900,United States,On-site,United States,M
2025,Mid Level,Full-Time,Data Scientist,86300,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Scientist,276100,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Scientist,184000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Data Scientist,245700,United States,On-site,United States,M
2025,Mid Level,Full-Time,Data Scientist,119700,United States,On-site,United States,M
2025,Mid Level,Full-Time,Machine Learning Engineer,235750,United States,On-site,United States,M
2025,Senior Level,Full-Time,Manager,230900,United States,On-site,United States,M
2025,Senior Level,Full-Time,Manager,159100,United States,On-site,United States,M
2025,Executive Level,Full-Time,Director,250000,United States,On-site,United States,M
2025,Mid Level,Full-Time,AI Researcher,440000,United States,On-site,United States,M
2025,Mid Level,Full-Time,AI Researcher,180000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Research Engineer,200000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Research Engineer,70000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Research Scientist,254100,Canada,Remote,Canada,M
2025,Mid Level,Full-Time,Research Scientist,147300,Canada,Remote,Canada,M
2025,Senior Level,Full-Time,Research Engineer,228800,United States,On-site,United States,M
2025,Senior Level,Full-Time,Research Engineer,141400,United States,On-site,United States,M
2025,Senior Level,Full-Time,Technical Support Engineer,182000,United States,Remote,United States,L
2025,Senior Level,Full-Time,Technical Support Engineer,81400,United States,Remote,United States,L
2025,Executive Level,Full-Time,Engineer,273000,United States,On-site,United States,M
2025,Executive Level,Full-Time,Engineer,182000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Engineer,255000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Engineer,204000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Engineer,60000,France,On-site,France,M
2025,Senior Level,Full-Time,Data Engineer,47368,France,On-site,France,M
2025,Senior Level,Full-Time,Data Engineer,212750,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Engineer,108000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Engineer,306600,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Engineer,211500,United States,On-site,United States,M
2025,Mid Level,Full-Time,Business Intelligence Developer,80000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Business Intelligence Developer,55000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Applied Scientist,212800,United States,On-site,United States,L
2025,Mid Level,Full-Time,Applied Scientist,129400,United States,On-site,United States,L
2025,Senior Level,Full-Time,AI Architect,210000,United States,On-site,United States,M
2025,Senior Level,Full-Time,AI Architect,140000,United States,On-site,United States,M
2025,Senior Level,Full-Time,AI Product Lead,300000,United States,On-site,United States,M
2025,Senior Level,Full-Time,AI Product Lead,230000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Manager,125000,Canada,On-site,Canada,M
2025,Mid Level,Full-Time,Manager,103571,Canada,On-site,Canada,M
2025,Senior Level,Full-Time,Software Engineer,294000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Machine Learning Engineer,335500,United States,On-site,United States,M
2025,Senior Level,Full-Time,Machine Learning Engineer,244000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Machine Learning Engineer,305000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Machine Learning Engineer,315000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Machine Learning Engineer,252000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Machine Learning Engineer,212900,United States,On-site,United States,M
2025,Senior Level,Full-Time,Machine Learning Engineer,137300,United States,On-site,United States,M
2025,Senior Level,Full-Time,Machine Learning Engineer,190000,United States,Remote,United States,M
2025,Senior Level,Full-Time,Machine Learning Engineer,170000,United States,Remote,United States,M
2025,Senior Level,Full-Time,Machine Learning Engineer,251666,United States,On-site,United States,M
2025,Senior Level,Full-Time,Machine Learning Engineer,176166,United States,On-site,United States,M
2025,Senior Level,Full-Time,Technical Architect,247730,United States,Remote,United States,M
2025,Senior Level,Full-Time,Technical Architect,185220,United States,Remote,United States,M
2025,Mid Level,Full-Time,Business Intelligence Engineer,127600,United States,On-site,United States,L
2025,Mid Level,Full-Time,Business Intelligence Engineer,76400,United States,On-site,United States,L
2025,Mid Level,Full-Time,Business Intelligence Engineer,165600,United States,On-site,United States,L
2025,Mid Level,Full-Time,Business Intelligence Engineer,74100,United States,On-site,United States,L
2025,Senior Level,Full-Time,Business Intelligence Engineer,148000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Business Intelligence Engineer,118400,United States,On-site,United States,M
2025,Mid Level,Full-Time,Data Analyst,105000,United States,Remote,United States,M
2025,Mid Level,Full-Time,Data Analyst,60000,United States,Remote,United States,M
2025,Executive Level,Full-Time,Data Analysis,293900,United States,On-site,United States,M
2025,Executive Level,Full-Time,Data Analysis,168300,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Analyst,140000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Data Analyst,108300,Canada,On-site,Canada,M
2025,Mid Level,Full-Time,Data Analyst,80100,Canada,On-site,Canada,M
2025,Senior Level,Full-Time,Data Analyst,101844,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Analyst,78600,United States,On-site,United States,M
2025,Mid Level,Full-Time,Engineer,201200,United States,On-site,United States,L
2025,Mid Level,Full-Time,Engineer,116300,United States,On-site,United States,L
2025,Senior Level,Full-Time,Solutions Architect,250000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Solutions Architect,220000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Research Scientist,269500,United States,On-site,United States,M
2025,Senior Level,Full-Time,Research Scientist,158500,United States,On-site,United States,M
2025,Senior Level,Full-Time,Architect,224040,United States,Remote,United States,M
2025,Senior Level,Full-Time,Architect,149360,United States,Remote,United States,M
2025,Entry Level,Full-Time,Developer,145000,United States,Remote,United States,M
2025,Entry Level,Full-Time,Developer,107000,United States,Remote,United States,M
2025,Senior Level,Full-Time,Engineer,225000,United States,Remote,United States,M
2025,Senior Level,Full-Time,Engineer,146600,United States,Remote,United States,M
2025,Mid Level,Full-Time,Research Scientist,405000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Research Scientist,300000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Software Engineer,213000,Canada,Remote,Canada,M
2025,Senior Level,Full-Time,Software Engineer,155000,Canada,Remote,Canada,M
2025,Senior Level,Full-Time,Engineer,112800,United States,On-site,United States,M
2025,Senior Level,Full-Time,Engineer,310500,United States,On-site,United States,M
2025,Senior Level,Full-Time,Engineer,168000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Solution Engineer,225260,United States,On-site,United States,M
2025,Senior Level,Full-Time,Solution Engineer,168420,United States,On-site,United States,M
2025,Executive Level,Full-Time,Data Scientist,253950,United States,On-site,United States,M
2025,Executive Level,Full-Time,Data Scientist,175100,United States,On-site,United States,M
2025,Senior Level,Full-Time,Manager,255000,United States,Remote,United States,M
2025,Senior Level,Full-Time,Manager,204000,United States,Remote,United States,M
2025,Senior Level,Full-Time,Engineering Manager,363000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Engineering Manager,261000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Product Owner,217000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Product Owner,189000,United States,On-site,United States,M
2025,Mid Level,Full-Time,Manager,216000,Canada,Remote,Canada,M
2025,Mid Level,Full-Time,Manager,161000,Canada,Remote,Canada,M
2025,Mid Level,Full-Time,Engineer,165600,United States,On-site,United States,L
2025,Mid Level,Full-Time,Engineer,74100,United States,On-site,United States,L
2025,Entry Level,Full-Time,Product Manager,160000,United States,Remote,United States,M
2025,Entry Level,Full-Time,Product Manager,125600,United States,Remote,United States,M
2025,Senior Level,Full-Time,Site Reliability Engineer,121714,Canada,Remote,Canada,M
2025,Senior Level,Full-Time,Site Reliability Engineer,81142,Canada,Remote,Canada,M
2025,Senior Level,Full-Time,Manager,130360,United States,On-site,United States,M
2025,Mid Level,Full-Time,Engineer,284810,United Kingdom,On-site,United Kingdom,M
2025,Mid Level,Full-Time,Engineer,202531,United Kingdom,On-site,United Kingdom,M
2025,Executive Level,Full-Time,Executive,295000,United States,On-site,United States,M
2025,Executive Level,Full-Time,Executive,230000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Software Engineer,218900,United States,Remote,United States,M
2025,Senior Level,Full-Time,Software Engineer,186065,United States,Remote,United States,M
2025,Senior Level,Full-Time,System Engineer,158000,United States,On-site,United States,M
2025,Senior Level,Full-Time,System Engineer,140000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Engineer,164600,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Engineer,144200,United States,On-site,United States,M
2025,Mid Level,Full-Time,Manager,184200,United States,On-site,United States,M
2025,Mid Level,Full-Time,Manager,112800,United States,On-site,United States,M
2025,Senior Level,Full-Time,Research Scientist,200200,United States,On-site,United States,M
2025,Senior Level,Full-Time,Research Scientist,184695,United States,On-site,United States,M
2025,Senior Level,Full-Time,Software Engineer,304200,United States,On-site,United States,M
2025,Senior Level,Full-Time,Software Engineer,139900,United States,On-site,United States,M
2025,Mid Level,Full-Time,Software Engineer,179300,United States,Remote,United States,M
2025,Mid Level,Full-Time,Software Engineer,152405,United States,Remote,United States,M
2025,Senior Level,Full-Time,Data Scientist,170000,United States,Remote,United States,M
2025,Executive Level,Full-Time,Director,75000,United States,On-site,United States,M
2025,Executive Level,Full-Time,Director,70000,United States,On-site,United States,M
2025,Senior Level,Full-Time,Data Engineer,205270,Canada,On-site,Canada,M
2025,Senior Level,Full-Time,Data Engineer,110530,Canada,On-site,Canada,M
